source,town,actual_damage,EF_scale,tornado_EF_unc,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,archetype_unc,located_in_historic_district,occupany_u,shared_wall,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_wall_unc,mwfrs_u_roof,mwfrs_u_roof_unc,mwfrs_u_moment_frame,mwfrs_u_moment_frame_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,r2wall_attachment_u_unc,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_substrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,prop_parking / storage facility,prop_river catchment system,prop_sea,prop_underground facility,prop_zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,incore_RPS,perfect_RPS,RPSS_vs_perfect,building_count
visual historic masonry,Nashville,0,3,3,36.1717,36.1525,-86.9526,-85.8904,36.17597173,-86.74902391,116 S 12th St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1899,217,isolated,recessed,6.2,0.9,e,19.6,11.4,0.2,hip,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,brick,3,none,3,wood,yes,40,30.0,25.0,25.0,25.0,25.0,40.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,some,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.2065125352654684,0.5925927777777777,-1.0359892670138322,9.0
visual historic masonry,Nashville,0,2,3,36.1717,36.1525,-86.9526,-85.8904,36.175592,-86.749114,122 S 12th St Nashville TN 37206 US,,,t19,2,no,residential,no,2.5,1890,301,isolated,recessed,9.1,0.6,e,19.2,14.3,0.2,gable-hip_combo,45.0,masonry_un,3,wall_diaphragm_masonry,2,roof_diaphragm_wood,3,no,3,double_leaf,1,masonry_block_unreinforced,"stone,masonry_un",3,un,1,brick,3,wood,3,wood,no,40,45.0,40.0,30.0,40.0,30.0,40.0,45.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.15,0,,no,not_applicable,3,wind ,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,considerable,limited,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.3667280714285714,0.4744898571428572,-1.880415778871082,14.0
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.17524916,-86.74852512,211 S 12th St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1910,245,isolated,recessed,6.0,0.7,w,18.8,12.5,0.2,hip,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,brick,3,"vinyl,cedar",3,wood,yes,40,45.0,40.0,35.0,35.0,40.0,45.0,40.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.4,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,some,limited,considerable,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
visual historic masonry,Nashville,3,3,3,36.1717,36.1525,-86.9526,-85.8904,36.17567996,-86.74773175,1212 Holly St Nashville TN 37206 US,East End United Methodist Church,,t19,2,no,religious,no,3.0,1889,1160,isolated,recessed,10.4,0.0,n,33.3,17.0,0.3,complex,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,1,masonry_block_unreinforced,un,1,un,1,brick,3,stone,3,wood,no,35,55.0,,35.0,35.0,55.0,35.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.0,0.5,,no,not_applicable,3,"wind, tree_fall",severe,5,5,5,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,1,15,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,not_applicable,not_applicable,0,0,2,yes,,yes,religious,not in use,not in use,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,limited,considerable,considerable,no,no,no,no,yes,no,yes,yes,yes,yes,yes,religious,no,yes,yes,1.2065125352654684,0.5925927777777777,-1.0359892670138322,9.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.174878,-86.749197,1110 Russell St Nashville TN 37206 US,,,t19,1,no,residential,no,1.5,1889,234,isolated,recessed,5.8,0.8,n,23.1,12.6,0.2,gable-hip_combo,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,brick,3,none,3,un,yes,20,45.0,,35.0,20.0,45.0,35.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,slate,3,0.15,0,,no,not_applicable,3,wind ,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,2,1,3,36.1717,36.1525,-86.9526,-85.8904,36.175553,-86.745915,1400 Holly St Nashville TN 37206 US,,,t6,2,no,residential,no,1.0,1932,139,isolated,recessed,5.3,0.6,n,13.5,8.7,0.2,gable-hip_combo,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,stone,3,none,3,wood,yes,30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,moderate,2,2,3,Moderate: Between 15% and 50% roof cover or wall cladding damage OR <5% roof substrate failure.,1,15,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.3754398963677317,0.4230354183095715,-2.2513587204209076,14.0
visual historic masonry,Nashville,3,2,3,36.1717,36.1525,-86.9526,-85.8904,36.17539,-86.744061,1500 Holly St Nashville TN 37206 US,,,t6,2,no,residential,no,1.0,1930,242,isolated,recessed,5.5,1.0,n,20.3,8.9,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,brick,3,none,3,wood,yes,30,15.0,15.0,15.0,30.0,15.0,15.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.2,0,,no,not_applicable,3,"wind, tree_fall",severe,4,4,5,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,2,25,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,not in use,not in use,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,limited,limited,no value,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,yes,yes,1.03107026563617,1.011111088889,-0.019739845568404357,5.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.173647,-86.746233,1400 Fatherland St Nashville TN 37206 US,,,t6,2,no,residential,no,2.0,1920,109,isolated,recessed,5.5,0.1,n,10.1,11.4,0.3,gable,40.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,stone,3,none,3,un,yes,10,30.0,35.0,25.0,10.0,30.0,25.0,35.0,no,yes,no,no,not_applicable,plywood,not_applicable,not_applicable,no,yes,no,no,no,yes,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,no value,no value,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17299076,-86.74003616,1628 Fatherland St Nashville TN 37206 US,Olive & Sinclair Chocolate Co,,t19,1,no,business,no,1.0,1890,409,isolated,recessed,4.8,0.0,n,25.2,15.1,0.2,flat,0.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,brick,3,wood,3,un,no,90,10.0,10.0,10.0,90.0,10.0,10.0,10.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,1,0.0,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,3,yes,,yes,buisness,buisness,buisness,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,0,no,no,no,no,considerable,some,some,considerable,no,yes,no,no,no,no,yes,yes,yes,yes,yes,buisness,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.17250565,-86.74108191,1617 Lillian St Nashville TN 37206 US,,,t6,2,no,residential,no,1.0,1935,107,isolated,recessed,4.7,0.3,s,9.7,9.7,0.2,gable,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,brick,3,wood,3,wood,yes,20,15.0,15.0,10.0,20.0,10.0,15.0,15.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5644573591335998,0.1103515625,-4.115082617281471,24.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.176681,-86.737886,1802 Woodland St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1927,202,isolated,recessed,8.3,0.4,n,10.9,21.0,0.2,gable-hip_combo,50.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,1,masonry_block_unreinforced,stone,3,un,1,brick,3,stucco,3,wood,yes,25,,15.0,30.0,25.0,,15.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.15,0,2024,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,no value,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,0,0,3,36.1717,36.1525,-86.9526,-85.8904,36.176503,-86.739306,105 S 17th St Nashville TN 37206 US,Lockeland Elementary School,,t19,2,no,educational,no,2.0,1939,2030,isolated,recessed,9.9,0.6,w,55.1,77.9,0.3,flat,0.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_steel,3,no,3,double_leaf,2,masonry_block_unreinforced,unr_masonry_stem_wall,3,un,1,brick,3,stone,3,not_applicable,no,70,50.0,10.0,20.0,20.0,10.0,50.0,70.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_un,1,un,,dimensional_lumber,1,membrane,1,0.0,0.85,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,educational,educational,educational,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,no,no,no,some,some,considerable,exceptional,no,no,yes,no,no,no,yes,yes,yes,yes,yes,educational,no,no,no,0.5280111374408427,0.02854705882352941,-17.49616595197677,34.0
visual historic masonry,Nashville,1,1,3,36.1717,36.1525,-86.9526,-85.8904,36.175353,-86.738736,1713 Holly St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1929,146,isolated,recessed,5.2,0.5,s,13.3,11.9,0.2,gable,45.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,brick,3,wood,3,wood,yes,20,15.0,30.0,25.0,15.0,20.0,30.0,25.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.45,0,,no,not_applicable,3,wind,minor,2,2,2,"Minor: No more than 1 broken window, door or garage door. Less than 15% roof cover or wall cladding damage.",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,no value,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
visual historic masonry,Nashville,0,1,3,36.1717,36.1525,-86.9526,-85.8904,36.175281,-86.738164,1801 Holly St Nashville TN 37206 US,,,t19,2,no,residential,no,2.0,1929,196,isolated,recessed,6.0,0.2,s,18.2,12.9,0.2,complex,30.0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,brick,3,"wood, stone",3,wood,yes,39,,30.0,35.0,,30.0,35.0,30.0,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,,dimensional_lumber,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,0,no,no,no,no,no value,no value,limited,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,no,no,no,1.1717244603906773,0.32999999999999996,-2.550680183002053,20.0
